id,branch,military_code,military_title,civilian_titles,onet_codes,industries,key_skills,description,created_at
7fb0c483-d043-4337-8132-21a56ec44a5b,usmc,3381,Food Service Specialist,"[""Food Service Manager"",""Chef"",""Kitchen Manager"",""Catering Manager""]","[""35-1012.00""]","[""Hospitality"",""Food Service""]","[""Food Preparation"",""Menu Planning"",""Food Safety"",""Inventory"",""Budget Management"",""ServSafe""]",Manages food service operations,2026-02-15 17:47:32.616746+00
80155234-5f29-4a47-bb18-c5f3ce941550,navy,ABH,Aviation Boatswains Mate (Handling),"[""Aircraft Handler"",""Ramp Operations Manager"",""Aviation Safety Coordinator"",""Crash/Rescue Firefighter""]","[""53-2022.00""]","[""Aviation"",""Emergency Services""]","[""Aircraft Handling"",""Crash Rescue"",""Fire Fighting"",""Safety"",""Flight Deck Operations""]",Directs aircraft movement and provides crash/rescue firefighting,2026-02-15 17:47:32.616746+00
802ff0ff-b57d-407f-9016-a3e0057a86bc,army,88L,Watercraft Engineer,"[""Marine Engineer"",""Marine Mechanic"",""Vessel Engineer""]",,"[""Maritime"",""Shipping"",""Transportation""]",[],,2026-02-16 22:55:20.512186+00
80b91a61-778e-4a5c-922d-895e6e9583f1,army,42A,Human Resources Specialist,"[""HR Specialist"",""HR Coordinator"",""Personnel Administrator"",""Payroll Specialist"",""HRIS Analyst""]","[""13-1071.00"",""43-4161.00""]","[""Any Industry"",""Government""]","[""HR Management"",""Personnel Actions"",""Payroll"",""Benefits Administration"",""HRIS"",""Records Management""]",Performs personnel and human resources functions,2026-02-15 17:47:32.616746+00
80dc1ab3-04eb-4667-b641-8ccfca91521d,army,38B,Civil Affairs Specialist,"[""Government Relations Specialist"",""Community Liaison"",""Program Coordinator"",""International Development Specialist""]",,"[""Government"",""Non-Profit"",""International Development"",""Public Affairs""]",[],,2026-02-16 22:55:20.512186+00
817c8644-91ea-488f-a8e4-d1a3f64279a0,ussf,3D0X4,Computer Systems Programming,"[""Software Developer"",""Programmer"",""Application Developer"",""Software Engineer"",""Systems Developer""]",,"[""Technology"",""Aerospace"",""Defense""]",[],,2026-02-16 22:55:20.512186+00
81b69222-2beb-4237-9bd0-51f6be6bf0ca,uscg,ET,Electronics Technician,"[""Electronics Technician"",""Radar Technician"",""Communications Technician"",""Field Service Engineer"",""Marine Electronics Technician""]",,"[""Telecommunications"",""Electronics"",""Maritime"",""Defense""]",[],,2026-02-16 22:55:20.512186+00
81f4a6ef-f903-45b0-b5fe-855847149ca9,army,15R,AH-64 Attack Helicopter Repairer,"[""Helicopter Mechanic"",""Aircraft Mechanic"",""Aviation Maintenance Technician""]",,"[""Aviation"",""Aerospace"",""Defense""]",[],,2026-02-16 22:55:20.512186+00
827bcf3d-0308-499d-b48f-d3eb4509d31b,usmc,5811,Military Police,"[""Police Officer"",""Security Officer"",""Corrections Officer""]",,"[""Law Enforcement"",""Security"",""Government""]",[],,2026-02-16 22:55:20.512186+00
83e6bc9a-a656-4e4b-ba18-b6d9830283c9,usaf,4A2X1,Biomedical Equipment,"[""Biomedical Equipment Technician"",""BMET"",""Clinical Engineer"",""Medical Equipment Technician""]",,"[""Healthcare"",""Medical Device"",""Hospitals""]",[],,2026-02-16 22:55:20.512186+00
83f02d2a-f321-4695-a1ed-db10b75b48cd,navy,AWS,Naval Aircrewman (Anti-Submarine),"[""Sonar Analyst"",""Acoustics Technician"",""Intelligence Analyst"",""Sensor Operator""]","[""13-1161.00""]","[""Defense"",""Technology"",""Intelligence""]","[""Sonar Systems"",""Acoustic Analysis"",""Anti-Submarine Warfare"",""Data Analysis"",""Mission Planning""]",Operates airborne anti-submarine warfare systems,2026-02-15 17:47:32.616746+00
84254972-efe8-471b-8e4e-c52411839b1f,usmc,2651,Special Communications Signals Collection Operator,"[""SIGINT Analyst"",""Electronic Warfare Specialist"",""Signals Analyst"",""Intelligence Collector""]","[""13-1161.00""]","[""Intelligence"",""Defense""]","[""SIGINT"",""Electronic Warfare"",""Signal Processing"",""Collection Operations"",""Technical Analysis""]",Conducts signals intelligence collection and analysis,2026-02-15 17:47:32.616746+00
8586c1e8-4868-4ef6-867d-bb5e4e9c6bb5,usmc,0651,Cyber Network Operator,"[""Network Engineer"",""Cybersecurity Specialist"",""Security Analyst""]",,"[""Technology"",""Cybersecurity""]",[],,2026-02-16 22:55:20.512186+00
8628117a-6966-4f15-833b-b535a1cbc922,usmc,0313,Light Armored Reconnaissance Marine,"[""Security Specialist"",""Surveillance Specialist"",""Reconnaissance Specialist""]",,"[""Security"",""Defense""]",[],,2026-02-16 22:55:20.512186+00
86642026-67c9-464c-a389-0f9a4bc66925,usmc,6492,Aviation Precision Measurement Equipment Technician,"[""Calibration Technician"",""PMEL Technician"",""Metrology Technician""]",,"[""Aviation"",""Manufacturing"",""Quality Control""]",[],,2026-02-16 22:55:20.512186+00
86d3a565-ae71-483d-bd17-d949202472d0,ussf,9S100,Technical Applications Specialist,"[""Data Scientist"",""Technical Analyst"",""Systems Analyst"",""Research Scientist"",""Operations Research Analyst""]",,"[""Technology"",""Aerospace"",""Defense"",""Research""]",[],,2026-02-16 22:55:20.512186+00
870c3577-d010-4495-84e3-927baf2ac73b,army,74D,"Chemical, Biological, Radiological, and Nuclear Specialist","[""HAZMAT Technician"",""Environmental Health Specialist"",""Safety Specialist"",""Emergency Response Specialist""]",,"[""Environmental"",""Safety"",""Emergency Response"",""Chemical""]",[],,2026-02-16 22:55:20.512186+00
872c91a2-7f9b-453b-9206-b6551076d4db,ussf,1N4X1,Fusion Analyst,"[""Fusion Analyst"",""Intelligence Analyst"",""Data Analyst"",""Space Domain Analyst"",""Multi-INT Analyst""]",,"[""Intelligence"",""Defense"",""Aerospace"",""Technology""]",[],,2026-02-16 22:55:20.512186+00
87ce28b7-8cef-43cc-b6ed-a5aa3bd1d04d,usmc,6111,Helicopter/Tiltrotor Mechanic,"[""Helicopter Mechanic"",""Rotor Wing Technician"",""Aircraft Mechanic""]",,"[""Aviation"",""Aerospace"",""Emergency Services""]",[],,2026-02-16 22:55:20.512186+00
8819bee3-dcc8-4bc1-92de-040186a13d25,army,14E,Patriot Fire Control Enhanced Operator,"[""Radar Technician"",""Air Defense Operator"",""Systems Technician""]",,"[""Defense"",""Aerospace""]",[],,2026-02-16 22:55:20.512186+00
887bc8b0-f871-4aee-9d5b-3bafa75f9506,usmc,0481,Landing Support Specialist,"[""Cargo Handler"",""Logistics Coordinator"",""Freight Specialist""]",,"[""Logistics"",""Shipping"",""Transportation""]",[],,2026-02-16 22:55:20.512186+00
88ed704f-dfa3-490b-a2f3-66587d50bd7a,usmc,6252,Fixed-Wing Aircraft Power Plants Mechanic,"[""Jet Engine Mechanic"",""Powerplant Technician"",""A&P Mechanic""]",,"[""Aviation"",""Aerospace""]",[],,2026-02-16 22:55:20.512186+00
88fad514-6117-4aa0-a832-02e3daf71f0b,navy,BU,Builder,"[""Carpenter"",""Construction Supervisor"",""General Contractor"",""Building Inspector"",""Project Manager""]",,"[""Construction"",""Real Estate"",""Government"",""Facilities Management""]",[],,2026-02-16 22:55:20.512186+00
898403c6-1f34-4701-bcd9-32edc146ebf4,usaf,2A6X4,Aircraft Fuel Systems,"[""Fuel Systems Technician"",""Aircraft Mechanic"",""Fuel Cell Technician""]",,"[""Aviation"",""Aerospace""]",[],,2026-02-16 22:55:20.512186+00
8a91d364-6b70-44ea-9f51-584acab793fb,usaf,1N0X1,All Source Intelligence Analyst,"[""Intelligence Analyst"",""All-Source Analyst"",""Threat Analyst"",""Research Analyst""]",,"[""Intelligence"",""Defense"",""Consulting"",""Finance""]",[],,2026-02-16 22:55:20.512186+00
8b3bc06f-d021-481a-ab98-7308ae446c34,army,88K,Watercraft Operator,"[""Boat Operator"",""Vessel Captain"",""Marine Operator"",""Tugboat Captain""]",,"[""Maritime"",""Shipping"",""Transportation""]",[],,2026-02-16 22:55:20.512186+00
8b525bbc-984f-4885-920b-535c74a3bc42,usmc,2871,Test Measurement and Diagnostic Equipment Technician,"[""Calibration Technician"",""TMDE Technician"",""Metrology Technician""]",,"[""Manufacturing"",""Aerospace"",""Quality Control""]",[],,2026-02-16 22:55:20.512186+00
8b7f8692-9b9a-4180-95e8-9e217c6df1a7,usaf,2A6X2,Aerospace Ground Equipment,"[""Ground Support Equipment Technician"",""Heavy Equipment Mechanic"",""Diesel Mechanic""]",,"[""Aviation"",""Transportation"",""Equipment""]",[],,2026-02-16 22:55:20.512186+00
8c763a25-c44e-4edc-891e-bb0373b71d78,navy,EO,Equipment Operator,"[""Heavy Equipment Operator"",""Construction Equipment Operator"",""Crane Operator"",""Earth Moving Equipment Operator""]","[""47-2073.00"",""53-7021.00""]","[""Construction"",""Mining"",""Transportation""]","[""Heavy Equipment"",""Excavation"",""Grading"",""Crane Operations"",""CDL"",""OSHA""]",Operates heavy construction and earth-moving equipment,2026-02-15 17:47:32.616746+00
8d52d62c-882e-43e0-ad8f-f74662bbf79c,ussf,3P0X1,Security Forces,"[""Security Officer"",""Police Officer"",""Security Manager"",""Loss Prevention Specialist"",""Federal Protective Officer""]",,"[""Security"",""Law Enforcement"",""Government"",""Aerospace""]",[],,2026-02-16 22:55:20.512186+00
8d6597b3-35fe-4d0a-bc03-1650073d2020,army,31K,Military Working Dog Handler,"[""K-9 Handler"",""Animal Trainer"",""Security Dog Handler"",""Police K-9 Officer""]",,"[""Law Enforcement"",""Security"",""TSA"",""Private Security""]",[],,2026-02-16 22:55:20.512186+00
8d9988e0-ae6f-4d42-a5bf-d9bab4149979,army,91A,M1 Abrams Tank System Maintainer,"[""Heavy Equipment Mechanic"",""Diesel Mechanic"",""Vehicle Technician"",""Track Vehicle Mechanic""]",,"[""Mining"",""Construction"",""Transportation""]",[],,2026-02-16 22:55:20.512186+00
8dd1ddf2-c81e-42ba-9bc6-af5c839aa4ec,ussf,1W0X1,Weather,"[""Meteorologist"",""Weather Forecaster"",""Atmospheric Scientist"",""Space Weather Analyst"",""Environmental Scientist""]",,"[""Weather Services"",""Aerospace"",""Aviation"",""Government"",""Energy""]",[],,2026-02-16 22:55:20.512186+00
8e7a0c15-2dfb-44a6-ad71-f7f22a16c425,usaf,4N0X1,Aerospace Medical Technician,"[""Medical Assistant"",""EMT"",""Clinical Technician"",""Medical Office Manager""]","[""31-1014.00"",""29-2041.00""]","[""Healthcare"",""Government""]","[""Patient Care"",""Vital Signs"",""Phlebotomy"",""Medical Records"",""Triage"",""Emergency Medicine""]",Provides medical care in clinical and operational settings,2026-02-15 17:47:32.616746+00
8ebf4a86-8ea7-490b-bd83-c5d1d0e266cc,usaf,1A8X2,Airborne ISR Operator,"[""ISR Analyst"",""Intelligence Analyst"",""Surveillance Operator"",""Sensor Operator""]",,"[""Intelligence"",""Defense"",""Aerospace""]",[],,2026-02-16 22:55:20.512186+00
8ed9a832-70b0-4d82-8375-432837d333c2,navy,QM,Quartermaster,"[""Navigator"",""Marine Navigation Officer"",""Cartographer"",""GIS Specialist"",""Hydrographer""]",,"[""Maritime"",""Surveying"",""Government"",""Shipping""]",[],,2026-02-16 22:55:20.512186+00
8fd12fc2-e374-4e19-bb1b-26b0b54a3fa9,navy,BM,Boatswains Mate,"[""Operations Supervisor"",""Deck Operations Manager"",""Marine Operations Coordinator"",""Logistics Manager"",""Port Operations Manager""]","[""53-5021.00"",""11-1021.00""]","[""Maritime"",""Transportation"",""Logistics"",""Construction""]","[""Deck Operations"",""Crane Operations"",""Personnel Management"",""Small Boat Operations"",""UNREP/VERTREP""]",Supervises deck operations and seamanship,2026-02-15 17:46:34.592483+00
90847e91-7949-4e6d-a9fc-1d0a5de35462,army,91J,Quartermaster and Chemical Equipment Repairer,"[""Equipment Repair Technician"",""Maintenance Mechanic"",""Field Service Technician""]",,"[""Manufacturing"",""Facilities"",""Equipment Rental""]",[],,2026-02-16 22:55:20.512186+00
90ba8b8d-94b1-4f45-ac7e-edec8347cf51,usmc,0369,Infantry Unit Leader,"[""Operations Manager"",""Security Manager"",""Team Leader""]",,"[""Security"",""Management"",""Any Industry""]",[],,2026-02-16 22:55:20.512186+00
90cfe0ad-3b6b-4446-be5b-34bd3fbb5473,army,13M,Multiple Launch Rocket System Crewmember,"[""Heavy Equipment Operator"",""Weapons Technician"",""Systems Operator""]",,"[""Defense"",""Security""]",[],,2026-02-16 22:55:20.512186+00
90d4cc51-30a3-43e7-ba37-aba2ad67f82c,army,25B,Information Technology Specialist,"[""IT Specialist"",""Network Administrator"",""Systems Administrator"",""Help Desk Technician"",""IT Support Specialist""]",,"[""Technology"",""Any Industry""]",[],,2026-02-16 22:55:20.512186+00
9107b046-6348-4d89-939a-9a9782f31fff,navy,EA,Engineering Aid,"[""Survey Technician"",""Civil Engineering Technician"",""CAD Technician"",""Construction Surveyor"",""GIS Technician""]",,"[""Engineering"",""Construction"",""Government"",""Surveying""]",[],,2026-02-16 22:55:20.512186+00
91f12b48-d748-493a-b55f-dd7c14b9907c,usaf,4M0X1,Aerospace Physiology,"[""Aerospace Physiologist"",""Altitude Training Specialist"",""Aviation Medical Examiner""]",,"[""Aviation"",""Healthcare"",""Aerospace""]",[],,2026-02-16 22:55:20.512186+00
92ef755f-5830-4ee1-828c-0ed88bfcd15b,uscg,YN,Yeoman,"[""Administrative Assistant"",""Executive Assistant"",""Office Manager"",""HR Assistant"",""Legal Secretary""]",,"[""Any Industry"",""Government"",""Legal""]",[],,2026-02-16 22:55:20.512186+00
934e78b6-cee6-40e0-9efd-d65d3726880e,army,68W,Combat Medic,"[""Emergency Medical Technician"",""Paramedic"",""Medical Assistant"",""ER Technician"",""Urgent Care Technician""]","[""29-2041.00"",""29-2042.00"",""31-1014.00""]","[""Healthcare"",""Emergency Services"",""Government""]","[""Emergency Medicine"",""Patient Care"",""Trauma"",""Triage"",""CPR/BLS/ACLS"",""IV Therapy"",""Pharmacology""]",Provides emergency medical treatment on the battlefield,2026-02-15 17:46:34.592483+00
93829dcb-9e18-46e7-9c20-22cece9c1d9d,usmc,6694,Aviation Logistics Information Management Systems Specialist,"[""Logistics Systems Specialist"",""IT Specialist"",""Supply Chain Analyst""]",,"[""Aviation"",""Technology"",""Logistics""]",[],,2026-02-16 22:55:20.512186+00
93da4467-3eff-476d-9917-4310fa440add,army,13F,Joint Fire Support Specialist,"[""Operations Coordinator"",""Targeting Analyst"",""Communications Specialist""]","[""13-1081.00""]","[""Defense"",""Government""]","[""Target Acquisition"",""Communications"",""GPS/GIS"",""Operations Planning"",""Coordination""]",Requests and adjusts indirect fires,2026-02-15 17:47:32.616746+00
93dc1816-63ee-47e8-98be-bdb36407f3e3,army,31B,Military Police,"[""Law Enforcement Officer"",""Security Manager"",""Corrections Officer"",""Loss Prevention Manager"",""Compliance Officer""]","[""33-3051.00"",""33-9032.00""]","[""Law Enforcement"",""Security"",""Government""]","[""Law Enforcement"",""Investigations"",""Physical Security"",""Access Control"",""Traffic Management"",""Force Protection""]",Performs law enforcement and security operations,2026-02-15 17:47:32.616746+00
93e01ba0-cf6a-481a-bc81-f4aa2407f027,usaf,2A7X3,Aircraft Structural Maintenance,"[""Aircraft Structural Mechanic"",""Sheet Metal Mechanic"",""Composite Technician""]",,"[""Aviation"",""Aerospace""]",[],,2026-02-16 22:55:20.512186+00
940fc9fa-e67a-4fc3-82b2-99c64f8c5f42,usaf,2A2X1,"Avionics Systems - F-16, F-117, RQ-1, CV-22","[""Avionics Technician"",""Aircraft Electronics Technician"",""Systems Technician""]",,"[""Aviation"",""Aerospace"",""Defense""]",[],,2026-02-16 22:55:20.512186+00
9482c025-febe-4357-b5e8-618b52a9f956,navy,ET,Electronics Technician,"[""Electronics Technician"",""Radar Technician"",""Communications Technician"",""Systems Technician"",""Field Service Engineer""]",,"[""Telecommunications"",""Electronics"",""Defense"",""Manufacturing""]",[],,2026-02-16 22:55:20.512186+00
9508155d-9025-41ea-a509-f8a60db81653,army,12T,Technical Engineer,"[""Survey Technician"",""Civil Engineering Technician"",""CAD Technician"",""Drafting Technician""]",,"[""Engineering"",""Construction"",""Government""]",[],,2026-02-16 22:55:20.512186+00
95556b0d-20ae-4194-b8fe-21ee9f58c6c7,usmc,2841,Ground Radio Repairer,"[""Radio Technician"",""Electronics Repair Technician""]",,"[""Telecommunications"",""Electronics""]",[],,2026-02-16 22:55:20.512186+00
9566d56b-8943-46ef-a79c-524be1a99811,usaf,6F0X1,Financial Management and Comptroller,"[""Financial Analyst"",""Accountant"",""Budget Analyst"",""Financial Manager""]",,"[""Finance"",""Accounting"",""Government""]",[],,2026-02-16 22:55:20.512186+00
957de954-9b74-4e36-97d1-ce6337013fe4,usmc,2674,European Cryptologic Linguist,"[""Russian Linguist"",""Translator"",""Intelligence Analyst""]",,"[""Intelligence"",""Government"",""Translation""]",[],,2026-02-16 22:55:20.512186+00
95df06df-a10e-49fd-b785-547560ae9faf,ussf,1N2X1,Signals Intelligence Analyst,"[""SIGINT Analyst"",""Signals Analyst"",""Communications Analyst"",""Electronic Intelligence Analyst""]",,"[""Intelligence"",""Defense"",""Aerospace"",""Technology""]",[],,2026-02-16 22:55:20.512186+00
9641d0af-c13b-41de-b58d-8d21f8c04aac,army,94A,Land Combat Electronic Missile System Repairer,"[""Electronics Technician"",""Missile Systems Technician"",""Avionics Technician""]",,"[""Defense"",""Aerospace"",""Electronics""]",[],,2026-02-16 22:55:20.512186+00
96689eeb-9402-40e6-adc4-b7faa0ec3a46,navy,AW,Naval Aircrewman,"[""Flight Engineer"",""Airborne Sensor Operator"",""Helicopter Crew Chief"",""Search and Rescue Technician""]",,"[""Aviation"",""Emergency Services"",""Law Enforcement"",""Oil & Gas""]",[],,2026-02-16 22:55:20.512186+00
967880e5-3cf0-4ac9-879d-0eea8ee908cb,navy,AB,Aviation Boatswain's Mate,"[""Aircraft Marshaller"",""Ramp Agent"",""Aviation Ground Equipment Operator"",""Flight Line Technician"",""Airport Operations Specialist""]",,"[""Aviation"",""Aerospace"",""Transportation"",""Logistics""]",[],,2026-02-16 22:55:20.512186+00
968dccc0-3e80-48da-8913-1bf1b687bc21,usmc,0671,Data Systems Administrator,"[""Database Administrator"",""Data Systems Specialist"",""Systems Administrator""]",,"[""Technology"",""Any Industry""]",[],,2026-02-16 22:55:20.512186+00
96f32f5b-d00c-45cf-85e3-d995af65e5b0,usmc,3537,Motor Transport Operations Chief,"[""Transportation Manager"",""Fleet Manager"",""Logistics Manager""]",,"[""Transportation"",""Logistics""]",[],,2026-02-16 22:55:20.512186+00
977975e1-dd02-4fd7-bc57-51f2eb8d574e,usaf,3E3X1,Structural,"[""Carpenter"",""Construction Supervisor"",""Structural Technician"",""General Contractor""]",,"[""Construction"",""Facilities""]",[],,2026-02-16 22:55:20.512186+00
97b09445-64f4-4417-babe-02282c62f4e7,usmc,0161,Postal Clerk,"[""Postal Clerk"",""Mail Handler"",""Shipping Clerk""]",,"[""Postal Service"",""Logistics"",""Corporate""]",[],,2026-02-16 22:55:20.512186+00
97de99ea-3381-462f-9323-543c2334a357,ussf,2S0X1,Material Management,"[""Supply Chain Specialist"",""Inventory Manager"",""Materials Manager"",""Logistics Coordinator"",""Procurement Specialist""]",,"[""Logistics"",""Aerospace"",""Manufacturing""]",[],,2026-02-16 22:55:20.512186+00
98fcf01e-a858-4ef5-8e2d-12870427f3e1,usmc,0211,Counterintelligence/HUMINT Specialist,"[""Intelligence Analyst"",""Counterintelligence Specialist"",""Investigator""]",,"[""Intelligence"",""Security"",""Government""]",[],,2026-02-16 22:55:20.512186+00
993abc22-4dce-4b7c-8fc2-64abeb3a6f7d,usaf,1T0X1,"Survival, Evasion, Resistance, Escape (SERE)","[""Survival Instructor"",""Training Specialist"",""Outdoor Educator"",""Security Trainer""]",,"[""Training"",""Security"",""Outdoor Education"",""Defense""]",[],,2026-02-16 22:55:20.512186+00
99629c0f-5e86-4e4b-a461-b60704af4100,usmc,6173,Helicopter Crew Chief,"[""Helicopter Crew Chief"",""Flight Mechanic"",""Aircraft Mechanic""]",,"[""Aviation"",""Emergency Services"",""Oil & Gas""]",[],,2026-02-16 22:55:20.512186+00
999bac88-50b8-496f-b767-ceab768c46b0,usmc,6672,Aviation Supply Clerk,"[""Supply Clerk"",""Aviation Supply Specialist"",""Inventory Specialist""]",,"[""Aviation"",""Logistics""]",[],,2026-02-16 22:55:20.512186+00
99cc45ac-0c7f-45c0-b697-f36e5f0da521,navy,EM,Electricians Mate,"[""Industrial Electrician"",""Power Plant Operator"",""Electrical Systems Technician"",""High Voltage Electrician"",""Power Distribution Engineer""]","[""47-2111.00"",""51-8013.00""]","[""Utilities"",""Manufacturing"",""Energy"",""Marine""]","[""Power Generation"",""High Voltage"",""Motor Controllers"",""Switchboards"",""Transformers"",""Troubleshooting""]",Operates and maintains ships electrical power generation and distribution,2026-02-15 17:47:32.616746+00
9abcad7c-67ab-4e33-ac4d-7839ead508d8,army,13F,Fire Support Specialist,"[""Operations Coordinator"",""Logistics Coordinator"",""Communications Specialist"",""Tactical Planner""]",,"[""Security"",""Logistics"",""Defense""]",[],,2026-02-16 22:55:20.512186+00
9c3c847d-a9a0-4a17-aa03-c518f1d7d99a,navy,STG,Sonar Technician (Surface),"[""Sonar Technician"",""Acoustics Analyst"",""Anti-Submarine Warfare Specialist"",""Sensor Systems Technician""]","[""17-3023.00""]","[""Defense"",""Technology"",""Marine Science""]","[""Sonar Systems"",""Acoustic Analysis"",""ASW"",""Electronics Maintenance"",""Data Analysis"",""Tactical Operations""]",Operates and maintains surface sonar and ASW systems,2026-02-15 17:47:32.616746+00
9c8827dc-19f9-4896-97ad-381946142fa4,army,15H,Aircraft Pneudraulics Repairer,"[""Hydraulics Technician"",""Aircraft Mechanic"",""Pneumatic Systems Technician""]",,"[""Aviation"",""Aerospace"",""Manufacturing""]",[],,2026-02-16 22:55:20.512186+00
9c976278-a94a-4405-b856-6159668b4823,ussf,8B000,Military Training Instructor,"[""Training Instructor"",""Corporate Trainer"",""Leadership Trainer"",""Technical Trainer"",""Instructional Specialist""]",,"[""Training"",""Education"",""Aerospace"",""Corporate""]",[],,2026-02-16 22:55:20.512186+00
9cc78e66-fd07-43e1-b8e3-b727e6725aa9,usmc,6672,Aviation Supply Specialist,"[""Supply Chain Manager"",""Inventory Analyst"",""Procurement Specialist"",""Materials Manager"",""Logistics Analyst""]","[""13-1081.00"",""43-5071.00""]","[""Aviation"",""Logistics"",""Manufacturing"",""Defense""]","[""Aviation Supply"",""Inventory Management"",""NALCOMIS"",""Procurement"",""Hazmat Management"",""Warehouse Operations""]",Manages aviation parts inventory and supply chain,2026-02-15 17:46:34.592483+00
9d874ff5-5f99-4abf-979d-e3f0a2f93871,usmc,0151,Administrative Clerk,"[""Administrative Clerk"",""Office Clerk"",""Records Clerk""]",,"[""Any Industry""]",[],,2026-02-16 22:55:20.512186+00
9d9e48d1-812d-4c93-b68c-776bfc55959a,army,17E,Electronic Warfare Specialist,"[""Electronic Warfare Specialist"",""SIGINT Analyst"",""RF Engineer"",""Signals Analyst""]",,"[""Defense"",""Aerospace"",""Technology""]",[],,2026-02-16 22:55:20.512186+00
9dc29bb3-e2b8-43c9-818d-f6747d0c55d1,army,25M,Multimedia Illustrator,"[""Graphic Designer"",""Multimedia Artist"",""Visual Designer"",""Digital Artist""]",,"[""Media"",""Marketing"",""Entertainment"",""Technology""]",[],,2026-02-16 22:55:20.512186+00
9dea799c-f9bb-4a74-b677-4b3d770652b0,usaf,1B4X1,Cyber Warfare Operations,"[""Cybersecurity Analyst"",""Penetration Tester"",""SOC Analyst"",""Incident Response Analyst"",""Cyber Operations Specialist"",""Red Team Operator""]","[""15-1212.00"",""15-1299.00""]","[""Cybersecurity"",""Defense"",""Finance"",""Technology""]","[""Penetration Testing"",""Incident Response"",""Malware Analysis"",""Network Defense"",""SIEM"",""Vulnerability Assessment"",""Python"",""Linux""]",Conducts offensive and defensive cyberspace operations,2026-02-15 17:46:34.592483+00
9e0ab1ad-c92c-43c7-9a0d-b199daba59d0,usmc,0311,Rifleman,"[""Security Specialist"",""Law Enforcement Officer"",""Security Consultant""]",,"[""Security"",""Law Enforcement"",""Government""]",[],,2026-02-16 22:55:20.512186+00
9e9ccba7-eefd-4b0e-a27c-3e34c1fca98a,usaf,2A7X1,Aircraft Metals Technology,"[""Aircraft Welder"",""Sheet Metal Mechanic"",""Metal Fabricator"",""Aerospace Welder""]",,"[""Aviation"",""Aerospace"",""Manufacturing""]",[],,2026-02-16 22:55:20.512186+00
9eb00736-7e9a-4200-a57c-8feb5389cadc,ussf,5R0X1,Chaplain Assistant,"[""Religious Program Coordinator"",""Administrative Assistant"",""Community Outreach Coordinator"",""Chaplain Services Specialist""]",,"[""Religious Organizations"",""Non-Profit"",""Government""]",[],,2026-02-16 22:55:20.512186+00
9f0352f7-bf14-49db-a4e0-f270fba180b4,navy,OS,Operations Specialist,"[""Operations Coordinator"",""Dispatcher"",""Air Traffic Controller"",""Radar Operator"",""Operations Analyst""]",,"[""Transportation"",""Logistics"",""Aviation"",""Government""]",[],,2026-02-16 22:55:20.512186+00
9f4da228-e08c-44a9-b1e7-5a5b94b43e6b,navy,MC,Mass Communication Specialist,"[""Public Affairs Specialist"",""Journalist"",""Photographer"",""Videographer"",""Social Media Manager"",""Communications Specialist""]","[""27-3023.00"",""27-4021.00""]","[""Media"",""Marketing"",""Public Relations"",""Government""]","[""Journalism"",""Photography"",""Videography"",""Public Affairs"",""Social Media"",""Adobe Creative Suite"",""Press Relations""]",Produces media content and manages public affairs,2026-02-15 17:47:32.616746+00
9f6bfc18-9149-4d79-bbb2-d92ba2e64ed4,navy,AT,Aviation Electronics Technician,"[""Avionics Technician"",""Electronics Engineer"",""Radar Technician"",""Communications Technician"",""Field Service Engineer""]","[""49-2091.00"",""17-3023.00""]","[""Aviation"",""Defense"",""Telecommunications""]","[""Avionics"",""Radar"",""Communications"",""Electronics Repair"",""Calibration"",""Test Equipment""]",Maintains aircraft electronic systems and avionics,2026-02-15 17:47:32.616746+00
a064dbee-8f67-46e4-9ec6-587fa9cc46a4,army,15B,Aircraft Powerplant Repairer,"[""Aircraft Mechanic"",""Powerplant Mechanic"",""Jet Engine Mechanic"",""A&P Mechanic""]",,"[""Aviation"",""Aerospace"",""Defense""]",[],,2026-02-16 22:55:20.512186+00
a0836366-a902-49e2-830f-815aad485edc,navy,PS,Personnel Specialist,"[""HR Specialist"",""Personnel Administrator"",""Payroll Specialist"",""Benefits Administrator"",""HRIS Analyst""]",,"[""Human Resources"",""Any Industry""]",[],,2026-02-16 22:55:20.512186+00
a0b36575-e335-406b-af38-e41043fc4102,navy,CS,Culinary Specialist,"[""Chef"",""Kitchen Manager"",""Food Service Director"",""Catering Manager"",""Executive Chef""]",,"[""Food Service"",""Hospitality"",""Healthcare"",""Education"",""Corporate""]",[],,2026-02-16 22:55:20.512186+00
a1665c03-4e46-4780-8af5-1eff86198fd6,usmc,6092,Aircraft Intermediate Level Avionics Technician,"[""Avionics Technician"",""Aircraft Electronics Technician""]",,"[""Aviation"",""Aerospace""]",[],,2026-02-16 22:55:20.512186+00
a1b5c9a8-c520-43a0-8c9a-022ea7b0d02c,usaf,4A0X1,Health Services Management,"[""Healthcare Administrator"",""Medical Office Manager"",""Health Information Manager"",""Practice Manager""]",,"[""Healthcare"",""Hospitals"",""Medical Offices""]",[],,2026-02-16 22:55:20.512186+00
a299c904-15b9-45e1-b622-507e74c8436d,uscg,MK,Machinery Technician,"[""Marine Mechanic"",""Diesel Technician"",""Facilities Engineer"",""HVAC Technician"",""Power Plant Operator""]","[""49-3042.00"",""49-9041.00""]","[""Marine"",""Utilities"",""Manufacturing""]","[""Diesel Engines"",""HVAC"",""Electrical"",""Damage Control"",""Welding"",""Firefighting Systems""]",Operates and maintains vessel propulsion and auxiliary systems,2026-02-15 17:47:32.616746+00
