id,military_term,civilian_equivalent,context,category,example_military,example_civilian,created_at
c9e5b2a3-68f2-4a28-b00a-5be10ef0e727,MILCON,military construction,general,Acronym,,,2026-02-16 22:55:28.448755+00
c9e717b7-d638-4eb8-a649-3ca0289a2bc7,ROM,restriction of movement,general,Acronym,,,2026-02-16 22:55:39.300706+00
ca42fe31-4119-4244-82c7-bf37d3e3cbcd,division,department / team / work group,general,Term,,,2026-02-16 22:55:39.300706+00
ca5eec2b-50c0-4615-b3ec-ed6d8fd85621,PVT (Private),Entry-Level Staff,army,Rank,,,2026-02-16 22:55:39.300706+00
ca87ddef-df99-4c91-9854-b4e5462d1e05,troop,soldier / staff member,general,Term,,,2026-02-16 22:55:39.300706+00
ca8edd3e-fd87-4316-82a6-b73742350555,carry on,continue / resume normal operations,general,operations,,,2026-02-15 17:47:32.616746+00
caedeef9-5eca-4dc8-961f-6f77aa4683c1,bigot list,restricted access roster,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
caf8c3d6-52bd-488b-b98e-88d00bd67358,log,record / documentation,general,Term,,,2026-02-16 22:55:28.448755+00
cb08eb3d-d405-4db6-b13b-4fc893aba625,CASREP,casualty report / equipment status report,general,Acronym,,,2026-02-16 22:55:28.448755+00
cb090e77-9336-4874-acfb-aa114e1e4705,TSTA,integrated training assessment,navy,technical,,,2026-02-15 17:46:34.592483+00
cb1d4135-bd19-404e-a95d-6aea4451e68e,starboard,right side,general,Term,,,2026-02-16 22:55:39.300706+00
cb48645b-e712-4321-8514-3e50f74e926e,OPPE,operational readiness evaluation,navy,technical,,,2026-02-15 17:46:34.592483+00
cb7dcb3b-58e5-4ad7-9b42-8bc8fbc35df2,page 13,administrative counseling record,navy,admin,,,2026-02-15 17:46:34.592483+00
cbcec6e2-8d6a-429f-af85-5c813383b0c3,MRE,Meal Ready to Eat / field rations,general,Acronym,,,2026-02-16 22:55:28.448755+00
cbe4a2a1-ba87-4527-bc21-ae826ff87de3,CLIN,contract line item number / billable item identifier,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
cbfe9a83-4ad4-4b54-bf3c-f9133e632c2c,YN,Yeoman / administrative specialist,general,Acronym,,,2026-02-16 22:55:39.300706+00
cc00f420-b5d2-443a-8e30-2f0fac9674b9,active duty,full-time employment,general,Term,,,2026-02-16 22:55:39.300706+00
cc0feea7-d77b-4cc5-8ed9-4505044f632d,NEC,Navy Enlisted Classification / specialty code,general,Acronym,,,2026-02-16 22:55:39.300706+00
cc12653d-cd98-4149-83f1-8d0ddc4f84c5,MEDEVAC,medical evacuation / air ambulance transport,medical,Medical,,,2026-02-18 14:03:12.64537+00
cc2031f5-7648-4494-8f58-6d3741bcf651,DTS claim,electronic travel voucher / online expense report,financial,Financial,,,2026-02-18 14:03:12.64537+00
cc3a17df-b9d2-4491-857a-4aff8e8f3ed4,POA&M,plan of action and milestones,general,planning,,,2026-02-15 17:47:32.616746+00
cc4d1fe6-3d2c-4330-9d2c-89a3053ddcfd,compartmentalized,need-to-know basis / restricted access,general,Term,,,2026-02-16 22:55:39.300706+00
cc9356f2-bb79-4f1b-8314-449342256cf3,PAO,Public Affairs Officer / communications manager,general,Acronym,,,2026-02-16 22:55:28.448755+00
cce5ec07-4c7a-4f76-b80c-c7a9d46ef1fb,CSAR,combat search and rescue / hostile area personnel recovery,general,Special Operations,,,2026-02-18 14:03:12.64537+00
cd00a0fa-7e15-4fea-b333-185d52f91e68,all-source analysis,comprehensive data analysis / multi-source research,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
cd1dd2d4-ae1b-447d-acbd-93899abb6b8e,CPARS,contractor performance assessment reporting system / vendor rating system,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
cd2fa490-a16c-4e0e-a36b-6f7006fa463c,petty officer,supervisor / team lead,general,Term,,,2026-02-16 22:55:39.300706+00
cd68f8ae-774a-43b7-8fc2-6d88db22c5e5,accountability,asset/personnel tracking,general,admin,,,2026-02-15 17:47:32.616746+00
cd8be314-e19a-47fb-8985-56d353843bbf,mentored,coached and developed,general,leadership,,,2026-02-15 17:46:34.592483+00
cd93917d-36d1-4506-a1ab-dd14f5fc28b7,manning,staffing,general,admin,,,2026-02-15 17:47:32.616746+00
cde30b04-277c-40fd-9ec8-ecfb7d918ffa,unit basic load,minimum required supplies / baseline inventory level,logistics,Logistics,,,2026-02-18 14:03:12.64537+00
cde82614-359b-4dd5-9abc-fc48685f3782,OPORD,operations order / project plan,general,Acronym,,,2026-02-16 22:55:28.448755+00
cde9356b-50a5-4fca-a800-61e4de8f94f1,2ndLt (Second Lieutenant),Junior Manager,usmc,Rank,,,2026-02-16 22:55:28.448755+00
cdfc482a-7470-42c9-966c-f40d62be3fb8,SJA,Staff Judge Advocate / legal counsel,general,Acronym,,,2026-02-16 22:55:28.448755+00
ce027ebf-6818-44ff-987d-3b554eb7ee4b,SR (Seaman Recruit),Entry-Level Staff,navy,Rank,,,2026-02-16 22:55:39.300706+00
ce2a4f3b-0fa1-480e-90f3-eecb91a1d273,period of performance,contract duration / project timeline,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
ce4441be-8e3e-4ca0-9c5f-f09a68370ad6,OPSEC,operational security / information security,general,Acronym,,,2026-02-16 22:55:39.300706+00
ce901ce2-005c-44a6-8b65-ae3c4bd0084a,per diem,daily expense allowance / travel reimbursement rate,financial,Financial,,,2026-02-18 14:03:12.64537+00
ce946468-4871-4fd4-83ad-e9dde6bc7fdd,fitness report,performance evaluation / review,general,Term,,,2026-02-16 22:55:39.300706+00
ce9e8279-710d-46bf-b278-e2d7d88801b5,JOs,Junior Managers,navy,rank,,,2026-02-17 04:35:18.795826+00
ceba999a-a7d6-43e8-aeeb-bed94caa6864,MILCON,military construction,general,Acronym,,,2026-02-16 22:55:39.300706+00
cf0e85a4-90ae-4c4b-8cf8-db5791a1a29e,field,field operations / off-site deployment,army,operations,,,2026-02-15 17:47:32.616746+00
cf34290c-6c91-427f-bf76-9ac03f8e7443,SCI,Sensitive Compartmented Information,general,Acronym,,,2026-02-16 22:55:28.448755+00
cf3b7e28-7961-49d8-a4df-8e6b2557c5e2,AFB,Air Force Base / facility,general,Acronym,,,2026-02-16 22:55:39.300706+00
cf53ae21-d33e-401b-9538-7279c626dfd7,excess,surplus inventory / overstocked items,logistics,Logistics,,,2026-02-18 14:03:12.64537+00
cf6d9980-211d-49b6-9b6f-4f954fed63da,knock it off,stop immediately / cease activity,general,Term,,,2026-02-16 22:55:28.448755+00
cfa77f6c-3dfb-48bf-9834-3e68430f1699,expenditure,actual spending / disbursement,financial,Financial,,,2026-02-18 14:03:12.64537+00
cfa9eed1-6a2f-4118-98fe-70079d61ebb7,SN (Seaman),Staff Member,navy,Rank,,,2026-02-16 22:55:28.448755+00
cfc930f1-c996-40a9-8ee2-ae797bdae0ad,SR (Seaman Recruit),Entry-Level Staff,navy,Rank,,,2026-02-16 22:55:28.448755+00
cff70feb-ed65-4dc5-a7a5-ca9511163d8c,BAS,battalion aid station / forward medical clinic,medical,Medical,,,2026-02-18 14:03:12.64537+00
d00d43a7-709c-4a5f-bb33-74b2355e6bfc,CSS,combat service support / operational support,general,Acronym,,,2026-02-16 22:55:28.448755+00
d019d765-4962-4cac-9fc7-51ae7c9d916b,OSI,Office of Special Investigations,general,Acronym,,,2026-02-16 22:55:28.448755+00
d02083dd-e2de-4144-a271-f2ee93558507,NEC,Navy Enlisted Classification / specialty code,general,Acronym,,,2026-02-16 22:55:28.448755+00
d0440496-6777-4d98-b539-da864fa8a329,mission critical,essential / high priority,general,Term,,,2026-02-16 22:55:39.300706+00
d04fe3ef-12fc-4bdb-b465-f28892642984,SELRES,Selected Reserve,general,Acronym,,,2026-02-16 22:55:39.300706+00
d0e4451f-a3e2-4165-86f3-8e8d33bb696d,SR (Seaman Recruit),Entry-Level Staff,uscg,Rank,,,2026-02-16 22:55:39.300706+00
d0efcd6a-4eb2-4852-8c5f-a880eb0859d5,A1C (Airman First Class),Staff Member,usaf,Rank,,,2026-02-16 22:55:28.448755+00
d1010322-a752-482b-9aab-20b857a5d445,red team,adversarial review team / challenge group,general,Term,,,2026-02-18 01:13:54.18454+00
d130d07b-7d71-4a87-84c3-ba82b750e6be,WTI,Weapons and Tactics Instructor,general,Acronym,,,2026-02-16 22:55:39.300706+00
d1496840-3ae8-4051-bc09-e05b8dbfcf33,eval,performance review / annual assessment,general,Term,,,2026-02-16 22:55:39.300706+00
d183fc3b-88f3-4330-862b-8d47fc9be05e,relief,replacement / successor,general,Term,,,2026-02-16 22:55:28.448755+00
d19bc572-5237-411d-8fd7-7602766a9c67,CPO (Chief Petty Officer),Manager,uscg,Rank,,,2026-02-16 22:55:28.448755+00
d1d9be42-fd12-4d7c-88a8-200f9b712c83,proficiency,skill level / competency,general,Term,,,2026-02-16 22:55:39.300706+00
d200fabe-2ea1-44d2-bc61-c596a6bd88a9,CSS,combat service support / operational support,general,Acronym,,,2026-02-16 22:55:39.300706+00
d21168b1-c25d-4e51-baa8-3c8751926cdb,PO3 (Petty Officer Third Class),Technician,uscg,Rank,,,2026-02-16 22:55:28.448755+00
d2129ef6-040e-4763-abb1-9d221955b767,NMCI,Navy Marine Corps Intranet,general,Acronym,,,2026-02-16 22:55:28.448755+00
d2323650-585e-419d-85a1-4388440603d8,durable,reusable / long-lasting equipment,logistics,Logistics,,,2026-02-18 14:03:12.64537+00
d243f982-76c1-4d54-873d-9e2b50789ca1,fantail,rear exterior area,navy,general,,,2026-02-15 17:47:32.616746+00
d2459b90-f8a1-4d75-bd58-cb1fda232559,SIPRNET,classified network / secure government network,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
d2546b01-965c-4172-a17b-018d74c7be60,EEO,Equal Employment Opportunity,general,Acronym,,,2026-02-16 22:55:28.448755+00
d2c0d494-31ed-48bf-8c98-a3bdee1c72d8,POD,Plan of the Day / daily schedule,general,Acronym,,,2026-02-16 22:55:39.300706+00
d2e425a7-e74d-4635-8b5c-4e4ebf1c2f8a,special court martial,intermediate judicial proceeding,legal,Legal,,,2026-02-18 14:03:12.64537+00
d2e5f248-25cb-436b-a36e-f21191fcabc5,LOC,letter of counseling / formal verbal warning documentation,personnel,Personnel,,,2026-02-18 14:03:12.64537+00
d3034b88-6c40-4798-85e1-095f57a36207,quarterdeck,main entrance / reception area,navy,general,,,2026-02-15 17:47:32.616746+00
d31c7f5b-92c3-469b-8719-d45fbb0a7cf6,PLL,prescribed load list / required parts inventory,logistics,Logistics,,,2026-02-18 14:03:12.64537+00
d345ef48-bde6-494b-b1e9-e1fd04680878,sick call,medical appointment,general,Term,,,2026-02-16 22:55:39.300706+00
d3574425-ec35-4b15-a466-97ad1f3add08,CPO,Chief Petty Officer,general,Acronym,,,2026-02-16 22:55:28.448755+00
d35b977d-ea50-48a6-9e3f-39a6a3fdc5de,GySgt,gunnery sergeant / department lead,usmc,leadership,,,2026-02-15 17:47:32.616746+00
d390e475-13d3-413e-8640-031f51a8674f,SONAR,underwater detection systems / acoustic sensors,general,Equipment,,,2026-02-16 22:55:28.448755+00
d3cee180-67ba-4fe8-b803-00ba79020952,deployment,extended business travel / overseas assignment,general,Term,,,2026-02-16 22:55:39.300706+00
d44c3689-e5d3-477b-9ecf-93c942b57321,promotion board,advancement review committee / selection panel,personnel,Personnel,,,2026-02-18 14:03:12.64537+00
d4790929-1869-4cff-9850-a9129f73d9cb,stand down,pause operations / safety day,general,operations,,,2026-02-15 17:47:32.616746+00
d4916e1f-3c7b-4fb2-bac8-259cdf9c7b03,drawdown,reduction in force / scaling back,general,Term,,,2026-02-18 01:13:54.18454+00
d49d143b-f881-446e-83dd-72d5b69b20d2,ORM,operational risk management / workplace risk assessment,safety,Safety,,,2026-02-18 14:03:12.64537+00
d4db3313-5def-4a91-8ea0-3208c3bebab9,promotion,advancement / career progression,general,Term,,,2026-02-16 22:55:39.300706+00
d4ecbbe5-bdc6-46e9-a4bc-ecfde5e6ac3e,chapter,administrative separation / termination,army,admin,,,2026-02-15 17:47:32.616746+00
d517ea36-ae44-459e-9425-fe0a1cc2c996,AWOL,absent without leave / unauthorized absence,general,Acronym,,,2026-02-16 22:55:39.300706+00
d525edf7-c3e9-485f-ad9d-13f791164d6b,CDI,command directed investigation / internal investigation,legal,Legal,,,2026-02-18 14:03:12.64537+00
d5362e44-aea2-40a5-9cdd-70c7d842f54e,LPO,Leading Petty Officer / team supervisor,general,Acronym,,,2026-02-16 22:55:28.448755+00
d53f478e-8e1d-4436-a019-53a87ec0a6e9,FEP,final readiness evaluation,navy,technical,,,2026-02-15 17:46:34.592483+00
d598768a-1b81-40de-90e4-3e5953fa85b6,NJP,Non-Judicial Punishment / disciplinary action,general,Acronym,,,2026-02-16 22:55:39.300706+00
d5abb28f-40ee-4196-acf3-e9eee3ed9041,TIS,Time in Service / tenure,general,Acronym,,,2026-02-16 22:55:28.448755+00
d5c125ea-754f-4a05-ba15-e9200456036b,analyst,intelligence analyst / research analyst,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
d60a9bd7-e56e-4296-84c6-0e838fd09dec,SCPO (Senior Chief Petty Officer),Senior Manager / Operations Manager,navy,Rank,,,2026-02-16 22:55:28.448755+00
d61ac722-e8fd-4cc7-a5b1-3948e25202f4,underway,deployed operations,navy,operations,Completed 180 days underway,Completed 180 days of deployed operations,2026-02-15 17:46:34.592483+00
d6490441-74b4-4d13-a57a-90496745d2e8,aid station,field medical clinic / first-response medical facility,medical,Medical,,,2026-02-18 14:03:12.64537+00
d64da189-a869-49c3-8b03-5ad0f7c9dfc7,rifle range,training facility / shooting range,general,Term,,,2026-02-16 22:55:39.300706+00
d68f8150-717b-4ea0-8b55-2e46ac075f04,ground truth,verified information / confirmed data,general,Term,,,2026-02-16 22:55:28.448755+00
d6afd3f3-48ba-423a-8a1d-8edca0ba8913,obligation,committed funds / encumbered budget,financial,Financial,,,2026-02-18 14:03:12.64537+00
d6ce6ff1-dea1-4d2f-b674-2c35d3554398,command investigation,organizational inquiry / management-directed review,legal,Legal,,,2026-02-18 14:03:12.64537+00
d6e8c167-c88f-4021-b465-90f097aa2300,corps,"enterprise division of 20,000-45,000 employees",general,Unit Type,,,2026-02-16 22:55:28.448755+00
d6fdaa16-3a40-49fb-bb88-2357b07ba1ee,economic order quantity,optimal purchase quantity,logistics,Logistics,,,2026-02-18 14:03:12.64537+00
d7090121-8a76-4051-b3b3-b63aeccaf32b,officer,manager / executive,general,Term,,,2026-02-16 22:55:39.300706+00
d71544d1-e3f8-4f3e-9c7b-44a8c1778718,PV2 (Private Second Class),Junior Staff Member,army,Rank,,,2026-02-16 22:55:28.448755+00
d791a43e-023b-4995-a3e9-d9efa824ed62,supply chain,supply chain,general,logistics,,,2026-02-15 17:46:34.592483+00
d7aacf97-c56b-4bcf-b3bb-2ec3c11a3b69,COMSEC,encrypted communications / secure communications,general,Equipment,,,2026-02-16 22:55:39.300706+00
d815e165-fcc5-4142-be33-ecf92f298e05,company commander,operations director,army,leadership,,,2026-02-15 17:46:34.592483+00
d82d70d4-1ea3-4543-a452-dcf5c6962e76,red deck,operations suspended due to weather/safety,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
d8414258-0470-4821-8a71-96d7b92ed363,AOR,area of responsibility,general,operations,,,2026-02-15 17:46:34.592483+00
d847a5c9-6dfc-4db9-9766-9a591cdf6c48,WO,Warrant Officer / technical expert,general,Acronym,,,2026-02-16 22:55:28.448755+00
d883a5a3-8c4c-40b3-bb47-8747476643f6,sole source,single-vendor procurement / non-competitive award,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
d8e2a159-1894-4b61-8350-aa4402190afb,khaki,supervisor / management,general,Term,,,2026-02-16 22:55:28.448755+00
d917ac81-d858-43b2-819b-1d4f1a8ab7a2,cost plus,cost-reimbursement contract / variable-cost agreement,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
d961772d-35da-465f-971d-0e19a41a55cc,SRM,"sustainment, restoration, and modernization / facility maintenance and upgrade",engineering,Engineering,,,2026-02-18 14:03:12.64537+00
d963cab7-f909-4049-85f8-7fec6a28aef8,green team,support team / training team,general,Term,,,2026-02-18 01:13:54.18454+00
d9823161-bbaa-468d-98ee-31ed74008ee2,OIC,department head,general,leadership,,,2026-02-15 17:46:34.592483+00
d98b3614-8c3a-48d0-b8f3-fabf6082b0a5,GEOINT,geospatial intelligence / geographic data analysis,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
d99d6942-ab98-4e67-a471-c30b8a7993ab,field grade,senior management,general,Term,,,2026-02-16 22:55:28.448755+00
da327485-8e76-4ec6-8c5e-8eac01307708,OPTAR,operating budget,navy,logistics,Managed $2.5M OPTAR,Managed $2.5M annual operating budget,2026-02-15 17:46:34.592483+00
da383a72-4edc-48b2-905b-fd5dc6a367d7,utilities,"building systems (power, water, HVAC)",engineering,Engineering,,,2026-02-18 14:03:12.64537+00
da4e8e20-8705-404b-9b47-8391dc484e01,flight surgeon,aviation medical examiner / aerospace physician,medical,Medical,,,2026-02-18 14:03:12.64537+00
da5c7bc7-ce95-4396-8cc0-c44491948008,HF/UHF/VHF radio,radio communications systems,general,Equipment,,,2026-02-16 22:55:28.448755+00
da792efb-d2fb-4303-b5c9-9a6a4149f68f,echelon,organizational level / tier,general,Term,,,2026-02-16 22:55:39.300706+00
da7b111c-42b1-456f-b37f-2fa81f6804af,boundary defense,network perimeter protection,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
da98cb06-16e6-456a-9bd2-d0d686b4640e,SSgt (Staff Sergeant),Senior Supervisor,usmc,Rank,,,2026-02-16 22:55:39.300706+00
daa44498-d08d-4e8f-adf1-e252dbb3c032,JWICS,top secret network / highest classification network,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
daa50168-0df0-433d-a4f3-eaf9a94f111c,SME,subject matter expert,general,Acronym,,,2026-02-16 22:55:39.300706+00
dab96995-42d0-4912-b402-6a490263c2f9,service order,facility support request,engineering,Engineering,,,2026-02-18 14:03:12.64537+00
dacba2d5-71b9-4883-bb93-73c5e274c4dc,SCPO (Senior Chief Petty Officer),Senior Manager / Operations Manager,navy,Rank,,,2026-02-16 22:55:39.300706+00
dafc3e49-9ea2-4a93-a765-c86b88f55f3a,brig,military prison / detention facility,legal,Legal,,,2026-02-18 14:03:12.64537+00
db315c8b-0ffc-4caf-8953-7eb7d050b61a,immunization,vaccination / preventive medicine,medical,Medical,,,2026-02-18 14:03:12.64537+00
db377c91-b8dc-4922-a05b-dd0c56b2e62f,midships,center section,navy,general,,,2026-02-15 17:47:32.616746+00
dbb34002-1be8-4c44-a4e4-fb517d0544d1,MOC,Military Occupational Code,general,Acronym,,,2026-02-16 22:55:28.448755+00
dbf95934-e379-4653-805f-ac6bdebfa4ec,SrA (Senior Airman),Technician / Specialist,usaf,Rank,,,2026-02-16 22:55:39.300706+00
dc212e63-8870-48e1-aeb1-c3aa1200bd00,NAV,navigator / operations planner,navy,leadership,,,2026-02-15 17:47:32.616746+00
dc5ad1e1-acc7-4cb8-af08-42218a7dc780,RPO,Recruit Petty Officer,general,Acronym,,,2026-02-16 22:55:28.448755+00
dc60ce47-b2aa-4dc3-ba3b-7d19ff4fab7f,pocket litter,supporting documentation for cover identity,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
dc655b5d-c654-49e9-8587-ecefd1e7b97a,1SG (First Sergeant),Operations Manager,army,Rank,,,2026-02-16 22:55:28.448755+00
dc6bf607-abff-40cb-a4d9-1b5d8fa481b9,naval message,official communication / formal memo,general,Term,,,2026-02-16 22:55:28.448755+00
dc92c9b5-e8dc-4ef0-bb75-9858a4e35351,direct action,targeted operation / precision strike mission,general,Special Operations,,,2026-02-18 14:03:12.64537+00
dcbe1e5e-6153-4b0f-9adf-0296fb500d5a,wing,"organization of 1,000-5,000 employees",general,Unit Type,,,2026-02-16 22:55:28.448755+00
dcd97b7a-b408-431f-85a5-0f97e274d689,TBS,The Basic School / officer training,general,Acronym,,,2026-02-16 22:55:39.300706+00
dd370e5d-619b-4017-b6bf-65db2d229119,chopped to,transferred authority to,navy,operations,,,2026-02-15 17:47:32.616746+00
dd7d1b96-9e3f-4fc9-b433-e604573b0526,wingman,partner / buddy / teammate,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
dd844286-8850-44fa-8205-5cc9b6136c3f,exchange,retail store / company store,general,Term,,,2026-02-16 22:55:28.448755+00
dd91dcdb-28f9-48cd-b444-b6a14a64864a,PO1 (Petty Officer First Class),Supervisor,uscg,Rank,,,2026-02-16 22:55:39.300706+00
ddc6f557-39ef-4c0e-80f4-1b97941e65d5,handler,source manager / relationship coordinator,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
ddc8b246-b168-4825-94b9-773c3a7a77f6,DODIN,Department of Defense information network / enterprise network,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
ddcba6e8-6b51-4883-833d-b20db25d4004,wing,"organization of 1,000-5,000 employees",general,Unit Type,,,2026-02-16 22:55:39.300706+00
de03ef7b-a0df-4058-942c-e77117925c0e,rotation,assignment cycle / tour schedule,general,Term,,,2026-02-16 22:55:28.448755+00
de2cdcf9-cabd-42b5-ada3-2efae9cdd0b6,Article 15,non-judicial punishment / administrative disciplinary action,legal,Legal,,,2026-02-18 14:03:12.64537+00
de340bee-6f02-4c82-bab7-9b87ea272e73,SSgt (Staff Sergeant),Team Lead / Supervisor,usaf,Rank,,,2026-02-16 22:55:28.448755+00
de807d87-e76e-4252-bd72-5c786f82ccd6,EAWS,aviation qualification program,navy,training,,,2026-02-15 17:46:34.592483+00
de953028-edda-4ec7-942b-0e36d4d9d685,competency,skill / qualification,general,Term,,,2026-02-16 22:55:28.448755+00
deaa17d7-077e-4526-8395-4279f24394c0,EOD,Explosive Ordnance Disposal / bomb disposal,general,Acronym,,,2026-02-16 22:55:28.448755+00
deaf3fd2-28ff-4bba-b219-8153aaf36f2a,skipper,commanding officer / CEO / president,general,Term,,,2026-02-16 22:55:39.300706+00
deba9f74-1446-4326-ae7b-a1fcd511cab5,DD214,separation document / discharge paperwork,general,Acronym,,,2026-02-16 22:55:28.448755+00
df1d70bf-b6d0-4a8b-bcec-3be034ff59d6,dog watch,split shift / evening shift,general,Term,,,2026-02-16 22:55:39.300706+00
df208c8c-2211-4198-b55e-20330d7a38de,LZ,landing zone,general,Acronym,,,2026-02-16 22:55:28.448755+00
df26faba-4e29-462b-afd8-3f9641fea174,FAP,Family Advocacy Program,general,Acronym,,,2026-02-16 22:55:28.448755+00
df85c9a5-2d21-48df-aa20-fef07b49f7d9,NMCRS,Navy-Marine Corps Relief Society,general,Acronym,,,2026-02-16 22:55:28.448755+00
df91056c-47da-4135-8456-9d58ec16b2e3,network defense,cybersecurity operations / network protection,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
dfd02c8f-8c5e-45a2-a4e1-af02e3e37b04,MOU,Memorandum of Understanding / formal agreement,general,Acronym,,,2026-02-16 22:55:28.448755+00
e02eb050-e8a0-425b-a30f-eb8673c6eeac,ROI,return on investment,general,financial,,,2026-02-15 17:47:32.616746+00
e038fb46-3d3a-4249-a00a-b71fd2bf78e9,order,directive / instruction / policy,general,Term,,,2026-02-16 22:55:28.448755+00
e07cf562-da36-4418-bc3e-17cda09ca29f,garnishment,court-ordered payroll deduction,financial,Financial,,,2026-02-18 14:03:12.64537+00
e0805301-9136-4f48-862c-c9624f2c1bb0,PKI,public key infrastructure / digital certificate management,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
e096633b-8bcc-4a42-a2a5-34d546c5300d,mission,objective / goal / project,general,Term,,,2026-02-16 22:55:39.300706+00
e0c55d62-8d89-422a-b13c-90bf796e38d4,MCA,"military construction, Army / capital construction project",engineering,Engineering,,,2026-02-18 14:03:12.64537+00
e0fdefc3-165a-4835-92e9-3018a6d142b6,evolution,operation,navy,operations,Led 15 evolutions,Led 15 operational procedures,2026-02-15 17:46:34.592483+00
e104cfd5-62d6-4715-afa5-1032b8d98eab,TIG,Time in Grade / time at current level,general,Acronym,,,2026-02-16 22:55:28.448755+00
e14625a0-9288-4dbd-bc61-1b925e0e00a6,PFC (Private First Class),Junior Staff Member,usmc,Rank,,,2026-02-16 22:55:39.300706+00
e153e107-7b62-4eca-8794-542d5ef7a8df,page 13,administrative counseling entry / personnel action documentation,personnel,Personnel,,,2026-02-18 14:03:12.64537+00
e17cc1e3-c276-4d39-8eaa-bf14fa7a13ec,watch station,duty station,navy,operations,,,2026-02-15 17:46:34.592483+00
e18ce1ca-bbd3-46c4-8ee3-6aa617036618,AT,annual training,general,Acronym,,,2026-02-16 22:55:28.448755+00
e1953215-65b8-4efe-8039-3e069feb7234,CPO (Chief Petty Officer),Department Supervisor / Manager,navy,Rank,,,2026-02-16 22:55:28.448755+00
e19f0c3d-08b3-4937-ba0c-a5b4a95d04f9,ATG,Training and Readiness Organization,navy,technical,,,2026-02-15 17:46:34.592483+00
e1b4cee1-4728-4beb-9352-d6da9d2eafc5,JISE,joint intelligence support element / integrated analysis team,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
e1c11628-baec-4612-937d-c5fbd4c7425f,flight hours,operating hours / airtime logged,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
e1d21760-0ed1-4ea0-bbad-3db4f4ba06e1,plan of the day,daily schedule / agenda,general,Term,,,2026-02-16 22:55:39.300706+00
e212c2f3-5168-492a-990a-cbbcac3a0a2f,mission assurance,continuity of operations / business continuity,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
e22710bd-4e83-430c-bea9-d61ca287d6f1,deliverable,work product / output,general,Term,,,2026-02-18 01:13:54.18454+00
e2325daf-3418-40be-8dd1-1ede081b958f,manning document,staffing table / organizational chart,personnel,Personnel,,,2026-02-18 14:03:12.64537+00
e241ed94-16b7-4501-9ef2-42881498f039,rack,bed / bunk,general,Term,,,2026-02-16 22:55:39.300706+00
e2536d2b-1146-4f3e-81bf-350c9307e614,tasker,assignment / action item / work request,general,Term,,,2026-02-18 01:13:54.18454+00
e2658ebd-9ea0-4f93-9ebc-fb7a34f31197,exploitation,data extraction and analysis,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
e28fba14-02ef-4d3b-9683-ed1028b0e5cf,AFSC,job specialty code,usaf,admin,,,2026-02-15 17:46:34.592483+00
e291d800-e8ef-4f0f-b855-ca369cda8e5c,PME,Professional Military Education / professional development,general,Acronym,,,2026-02-16 22:55:28.448755+00
e29f00cf-5cf0-4210-9a78-6fd6a93bc79d,watch bill,shift schedule / duty roster,general,Term,,,2026-02-16 22:55:28.448755+00
e2bdc906-b882-46da-a28d-8b4ea7173776,RDC,Recruit Division Commander / drill instructor,general,Acronym,,,2026-02-16 22:55:28.448755+00
e2e02fae-1232-4ed3-8d51-2f4b24c0a755,fleet surgeon,senior medical officer / chief medical advisor,medical,Medical,,,2026-02-18 14:03:12.64537+00
e2eb0a86-2f89-45d1-ae23-ae8d4223cc82,EAS,End of Active Service / contract completion date,general,Acronym,,,2026-02-16 22:55:28.448755+00
e39d1ab5-f3de-497d-9524-a9ddf23eecdf,OCS,Officer Candidate School,general,Acronym,,,2026-02-16 22:55:39.300706+00
e42b7fdb-4058-42b4-ad47-224d65d17635,CBRN equipment,hazardous materials handling equipment,general,Equipment,,,2026-02-16 22:55:39.300706+00
e440bb78-8ab4-409d-bc17-218031750d1b,transfer,relocation / reassignment,general,Term,,,2026-02-16 22:55:39.300706+00
e4637080-c8ff-4f21-bd9f-bde7f6a8fa88,COTS,commercial off-the-shelf,general,Acronym,,,2026-02-16 22:55:28.448755+00
e47641b7-153b-4527-8bf7-67eea7129df6,MCO,Marine Corps Order / policy directive,general,Acronym,,,2026-02-16 22:55:28.448755+00
